EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,REGION,addr,Lat,Lng,STREET_new,ZIP_5,Coord
741207552,UNITED WAY OF THE COASTAL BEND INC,,4659 EVERHART ROAD,CORPUS CHRISTI,TX,78411-2735,0,3,3,1000,195301,1,15,600927602,1,1,201706.0,7,6,1,0,6,6133670.0,4806642.0,4778815.0,T70Z,,Gulf Coast and Pacific Coast Areas,"4659 EVERHART ROAD, CORPUS CHRISTI, TX, 78411",27.7024515,-97.3919722,4659 EVERHART ROAD,78411,"(27.7024515, -97.3919722)"
741241385,UNITED WAY OF SOUTHERN CAMERON COUNTY,,634 E LEVEE ST,BROWNSVILLE,TX,78520-5214,0,3,3,1000,195704,1,16,600602927,1,1,201706.0,6,6,1,0,6,2224499.0,1405041.0,1405041.0,T70Z,,Gulf Coast and Pacific Coast Areas,"634 E LEVEE ST, BROWNSVILLE, TX, 78520",25.9038503,-97.5029741,634 E LEVEE ST,78520,"(25.9038503, -97.5029741)"
741255656,UNITED WAY OF GREATER BAYTOWN AREA AND CHAMBERS COUNTY,,5309 DECKER DR,BAYTOWN,TX,77520-1413,0,3,3,1000,195003,1,15,600927000,1,1,201706.0,6,6,1,0,6,3611756.0,3225062.0,3192054.0,,,Gulf Coast and Pacific Coast Areas,"5309 DECKER DR, BAYTOWN, TX, 77520",29.7579479,-94.9992935,5309 DECKER DR,77520,"(29.7579479, -94.9992935)"
741272381,UNITED WAY OF SAN ANTONIO & BEXAR COUNTY,,700 S ALAMO ST,SAN ANTONIO,TX,78205-3404,0,3,3,1000,195804,1,15,600927000,1,1,201706.0,8,9,1,0,6,43770516.0,52120571.0,43136458.0,T70,,Gulf Coast and Pacific Coast Areas,"700 S ALAMO ST, SAN ANTONIO, TX, 78205",29.4234557,-98.4872972,700 S ALAMO ST,78205,"(29.4234557, -98.4872972)"
741291051,UNITED WAY OF EL PASO COUNTY,% NINA SIROS,100 N STANTON SUITE 500,EL PASO,TX,79901-1463,0,3,3,2100,195907,1,15,600927000,1,1,201803.0,6,6,1,0,3,3711647.0,3781468.0,3781468.0,T70Z,,Gulf Coast and Pacific Coast Areas,"100 N STANTON, EL PASO, TX, 79901",44.933143,7.540121,100 N STANTON,79901,
741543862,UNITED WAY OF LAREDO INC,,1815 E HILLSIDE RD,LAREDO,TX,78041-3383,0,3,3,1000,196705,1,16,600602000,1,1,201612.0,6,6,1,0,12,3586245.0,1240524.0,1240524.0,T70Z,,Gulf Coast and Pacific Coast Areas,"1815 E HILLSIDE RD, LAREDO, TX, 78041",27.5450699,-99.4775737,1815 E HILLSIDE RD,78041,"(27.5450699, -99.4775737)"
741618608,UNITED WAYS OF TEXAS INC,,1910 E MARTIN LUTHER KING JR BLVD,AUSTIN,TX,78702-1243,0,3,3,1000,196904,1,16,602000000,1,1,201712.0,6,5,1,0,12,1038666.0,811249.0,811249.0,T70Z,,Gulf Coast and Pacific Coast Areas,"1910 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX, 78702",44.933143,7.540121,1910 E MARTIN LUTHER KING JR BLVD,78702,"(30.2801795, -97.7206905299453)"
741750544,UNITED WAY OF THE GREATER FT HOOD AREA,,208 W AVENUE A,KILLEEN,TX,76541-4719,0,3,3,1000,197210,1,15,0,5,1,201612.0,6,5,1,0,12,1052848.0,974492.0,974492.0,,,Gulf Coast and Pacific Coast Areas,"208 W AVENUE A, KILLEEN, TX, 76541",31.123579,-97.730492,208 W AVENUE A,76541,"(31.123579, -97.730492)"
742050241,UNITED WAY OF THE BRAZOS VALLEY INC,,1716 BRIARCREST DRIVE,BRYAN,TX,77802-2763,0,3,3,1000,198105,1,15,600000000,5,1,201706.0,6,6,1,0,6,1311382.0,2210879.0,1489433.0,T70Z,,Gulf Coast and Pacific Coast Areas,"1716 BRIARCREST DRIVE, BRYAN, TX, 77802",30.666338,-96.324031,1716 BRIARCREST DRIVE,77802,"(30.666338, -96.324031)"
742406057,UNITED WAY OF SIERRA VISTA AND COCHISE COUNTY INC,,750 BARTOW DR STE 1,SIERRA VISTA,AZ,85635-1833,0,3,3,1000,198607,1,15,600000000,1,1,201706.0,1,3,1,0,6,4202.0,79222.0,79222.0,,,Gulf Coast and Pacific Coast Areas,"750 BARTOW DR, SIERRA VISTA, AZ, 85635",44.933143,7.540121,750 BARTOW DR,85635,
746016771,MATAGORDA COUNTY UNITED WAY,,2417 AVENUE G,BAY CITY,TX,77414-6020,0,3,3,1000,197203,1,15,600927000,1,1,201712.0,5,5,1,0,12,689846.0,763041.0,763041.0,T70Z,,Gulf Coast and Pacific Coast Areas,"2417 AVENUE G, BAY CITY, TX, 77414",28.9827166,-95.9688379,2417 AVENUE G,77414,"(28.9827166, -95.9688379)"
746024990,VICTORIA COUNTY UNITED WAY INC,% KLINGLE TEINERT & HENKE LLP,101 S MAIN ST STE 500,VICTORIA,TX,77901-8142,0,3,3,1000,198505,1,15,903000000,1,1,201706.0,5,5,1,0,6,711605.0,845922.0,842699.0,T70Z,,Gulf Coast and Pacific Coast Areas,"101 S MAIN ST, VICTORIA, TX, 77901",44.933143,7.540121,101 S MAIN ST,77901,
750800600,THE UNITED WAY INC,,2207 LINE AVE,AMARILLO,TX,79106-6718,0,3,3,1000,195911,1,15,600000000,1,1,201703.0,7,6,1,0,3,8415115.0,4772074.0,4614893.0,,DBA UNITED WAY OF AMARILLO & CANYON,Gulf Coast and Pacific Coast Areas,"2207 LINE AVE, AMARILLO, TX, 79106",35.2073287,-101.8573901,2207 LINE AVE,79106,"(35.2073287, -101.8573901)"
750808772,UNITED WAY OF ABILENE,,240 CYPRESS NO 200,ABILENE,TX,79601-5879,0,3,3,1000,195611,1,15,927000000,1,1,201712.0,6,6,1,0,12,3252128.0,2865666.0,2765874.0,,,Gulf Coast and Pacific Coast Areas,"240 CYPRESS, ABILENE, TX, 79601",32.479961,-99.732126,240 CYPRESS,79601,"(32.461628, -99.7330811)"
750838777,UNITED WAY OF ODESSA INC,,128 E 2ND ST,ODESSA,TX,79761-5405,0,3,3,1000,191308,1,15,600602000,5,1,201706.0,6,6,1,0,6,1663184.0,1741148.0,1741148.0,T70Z,,Gulf Coast and Pacific Coast Areas,"128 E 2ND ST, ODESSA, TX, 79761",44.933143,7.540121,128 E 2ND ST,79761,"(31.8562224, -102.3446006)"
750858360,UNITED WAY OF TARRANT COUNTY,,1500 N MAIN ST STE 200,FORT WORTH,TX,76164-8929,0,3,3,1000,195303,1,15,600000000,1,1,201706.0,8,8,1,0,6,28959430.0,28838457.0,25635791.0,T70Z,,Gulf Coast and Pacific Coast Areas,"1500 N MAIN ST, FORT WORTH, TX, 76164",32.7803239,-97.3480812148517,1500 N MAIN ST,76164,"(32.7803239, -97.3480812148517)"
750859662,UNITED WAY OF THE CONCHO VALLEY INC,,955 TURNER ST,SAN ANGELO,TX,76903-9327,0,3,3,1000,197011,1,15,927000000,1,1,201803.0,6,6,1,0,3,3987388.0,1273884.0,1205428.0,T70Z,,Gulf Coast and Pacific Coast Areas,"955 TURNER ST, SAN ANGELO, TX, 76903",31.4278257,-100.4506057,955 TURNER ST,76903,"(31.4278257, -100.4506057)"
750945926,UNITED WAY OF MIDLAND INC,,1209 W WALL ST,MIDLAND,TX,79701-6619,0,3,3,1000,195501,1,15,927602000,1,1,201612.0,7,6,1,0,12,9881392.0,2758390.0,2648783.0,P19,,Gulf Coast and Pacific Coast Areas,"1209 W WALL ST, MIDLAND, TX, 79701",31.988149,-102.104141,1209 W WALL ST,79701,"(31.988149, -102.104141)"
750961812,LUBBOCK AREA UNITED WAY INC,,1655 MAIN ST STE 101,LUBBOCK,TX,79401-3109,0,3,3,1000,196204,1,15,600000000,1,1,201712.0,8,8,1,0,12,12008491.0,11375273.0,5718811.0,T70Z,,Gulf Coast and Pacific Coast Areas,"1655 MAIN ST, LUBBOCK, TX, 79401",33.5855464,-101.8451154,1655 MAIN ST,79401,"(33.5855464, -101.8451154)"
750971619,UNITED WAY OF HUNT COUNTY INCORPORATED,,2607 LEE ST,GREENVILLE,TX,75401-4247,0,3,3,1200,201610,1,15,927000000,1,1,201612.0,3,4,1,0,12,58505.0,241684.0,225391.0,T70,,Gulf Coast and Pacific Coast Areas,"2607 LEE ST, GREENVILLE, TX, 75401",33.140388,-96.1429193,2607 LEE ST,75401,"(33.140388, -96.1429193)"
750998908,GREATER LONGVIEW UNITED WAY INC,,310 S FREDONIA ST,LONGVIEW,TX,75601-7423,0,3,3,1000,195008,1,15,600000000,1,1,201708.0,6,6,1,0,8,1191844.0,1170137.0,1170137.0,T70Z,,Gulf Coast and Pacific Coast Areas,"310 S FREDONIA ST, LONGVIEW, TX, 75601",32.4938414,-94.7391401,310 S FREDONIA ST,75601,"(32.4938414, -94.7391401)"
751251128,UNITED WAY OF DENTON COUNTY INC,,1314 TEASLEY LN,DENTON,TX,76205-7946,0,3,3,1000,197101,1,15,927602600,1,1,201803.0,6,6,1,0,3,2862473.0,2684771.0,2591133.0,T700,,Gulf Coast and Pacific Coast Areas,"1314 TEASLEY LN, DENTON, TX, 76205",33.1747007,-97.1131512,1314 TEASLEY LN,76205,"(33.1747007, -97.1131512)"
752013650,UNITED WAY OF MINEOLA,% BARBARA DAWSON,242 SUE LN,MINEOLA,TX,75773-1332,0,3,3,2000,198508,1,15,600000000,5,1,201712.0,2,2,2,0,12,12146.0,12483.0,12483.0,T70Z,,Gulf Coast and Pacific Coast Areas,"242 SUE LN, MINEOLA, TX, 75773",32.6779117,-95.4824984,242 SUE LN,75773,"(32.6779117, -95.4824984)"
752284920,MINEOLA UNITED WAY TRUST,,242 SUE LN,MINEOLA,TX,75773-1332,0,3,3,1000,198909,1,4,600000000,2,1,201712.0,4,1,0,1,12,165070.0,681.0,,,,Gulf Coast and Pacific Coast Areas,"242 SUE LN, MINEOLA, TX, 75773",32.6779117,-95.4824984,242 SUE LN,75773,"(32.6779117, -95.4824984)"
752834344,UNITED WAY FOUNDATION OF METROPOLITAN DALLAS,% WANDA MIZUTOWICZ,1800 N LAMAR ST,DALLAS,TX,75202-1701,0,3,3,1000,200003,1,17,0,1,1,201706.0,8,8,1,0,6,45680364.0,16868107.0,8635758.0,T30,,Gulf Coast and Pacific Coast Areas,"1800 N LAMAR ST, DALLAS, TX, 75202",32.7828144,-96.8057973393593,1800 N LAMAR ST,75202,"(32.7828144, -96.8057973393593)"
753165175,UNITED WAYS OF ALABAMA,% REBECCA WILBURN BOOKER,8 COMMERCE ST STE 1140,MONTGOMERY,AL,36104-3673,0,3,3,1000,200411,1,15,0,1,1,201612.0,6,5,1,0,12,1257793.0,591774.0,591774.0,T30,,Gulf Coast and Pacific Coast Areas,"8 COMMERCE ST, MONTGOMERY, AL, 36104",32.378943,-86.310695,8 COMMERCE ST,36104,"(32.378943, -86.310695)"
756005352,UNITED WAY OF METROPOLITAN DALLAS INC,% WANDA MIZUTOWICZ,1800 N LAMAR ST,DALLAS,TX,75202-1701,0,3,3,1000,196108,1,15,927602000,1,1,201706.0,8,9,1,0,6,48485484.0,64494584.0,64494584.0,T700,,Gulf Coast and Pacific Coast Areas,"1800 N LAMAR ST, DALLAS, TX, 75202",32.7828144,-96.8057973393593,1800 N LAMAR ST,75202,"(32.7828144, -96.8057973393593)"
810287507,UNITED WAY OF YELLOWSTONE COUNTY INC,,2173 OVERLAND AVE,BILLINGS,MT,59102-6456,0,3,3,1000,196111,1,15,600602000,1,1,201706.0,6,6,1,0,6,4077770.0,2314394.0,2042688.0,T70,,Gulf Coast and Pacific Coast Areas,"2173 OVERLAND AVE, BILLINGS, MT, 59102",45.7537928,-108.5664581,2173 OVERLAND AVE,59102,"(45.7537928, -108.5664581)"
810384820,GREATER GALLATIN UNITED WAY INC,,945 TECHNOLOGY BLVD STE 101F,BOZEMAN,MT,59718-6859,0,3,3,1200,197910,1,15,994600000,1,1,201706.0,6,6,1,0,6,1392492.0,2083368.0,1758129.0,T70Z,,Gulf Coast and Pacific Coast Areas,"945 TECHNOLOGY BLVD, BOZEMAN, MT, 59718",45.6697585,-111.0679678,945 TECHNOLOGY BLVD,59718,"(45.6697585, -111.0679678)"
812566792,UNITED WAY OF SAN ANTONIO AND BEXAR COUNTY ENDOWMENT AND LEGACY FUND,% LYNDON HERRIDGE,700 S ALAMO ST,SAN ANTONIO,TX,78205-3404,0,3,3,1000,201608,1,21,0,1,1,201706.0,7,7,1,0,6,9441155.0,9082821.0,3961997.0,P11,,Gulf Coast and Pacific Coast Areas,"700 S ALAMO ST, SAN ANTONIO, TX, 78205",29.4234557,-98.4872972,700 S ALAMO ST,78205,"(29.4234557, -98.4872972)"
814188540,UNITED WAY FOUNDATION OF CHARLOTTE COUNTY INC,,17831 MURDOCK CIR,PT CHARLOTTE,FL,33948-4000,0,3,3,1000,201705,1,15,0,1,1,201803.0,4,1,2,0,3,385196.0,4271.0,4271.0,T11,,Gulf Coast and Pacific Coast Areas,"17831 MURDOCK CIR, PT CHARLOTTE, FL, 33948",44.933143,7.540121,17831 MURDOCK CIR,33948,"(27.006953, -82.145652)"
820232729,UNITED WAY OF KOOTENAI COUNTY INC,,501 E LAKESIDE AVE STE 3,COEUR D ALENE,ID,83814-2875,0,3,3,1000,195902,1,15,600000000,1,1,201706.0,4,5,1,0,6,200359.0,671728.0,644260.0,,,Gulf Coast and Pacific Coast Areas,"501 E LAKESIDE AVE, COEUR D ALENE, ID, 83814",44.933143,7.540121,501 E LAKESIDE AVE,83814,
820233588,UNITED WAY OF IDAHO FALLS & BONNEVILLE COUNTY INC,,330 SHOUP AVE,IDAHO FALLS,ID,83402-3650,0,3,3,1000,195309,1,15,600000000,1,1,201712.0,5,5,1,0,12,868229.0,730802.0,730802.0,,,Gulf Coast and Pacific Coast Areas,"330 SHOUP AVE, IDAHO FALLS, ID, 83402",43.4904239,-112.0409703,330 SHOUP AVE,83402,"(43.4904239, -112.0409703)"
820261086,TWIN COUNTY UNITED WAY INC,,2207 MAIN ST,LEWISTON,ID,83501-3240,0,3,3,1000,196008,1,15,602000000,1,1,201706.0,6,5,1,0,6,1179870.0,670167.0,660510.0,,,Gulf Coast and Pacific Coast Areas,"2207 MAIN ST, LEWISTON, ID, 83501",46.4172296,-117.0062818,2207 MAIN ST,83501,"(46.4172296, -117.0062818)"
830181315,UNITED WAY OF NATRONA COUNTY INC,,1701 EAST E STREET,CASPER,WY,82601-2119,0,3,3,1200,195809,1,15,927561000,1,1,201709.0,5,6,1,0,9,851123.0,1004180.0,992897.0,,,Gulf Coast and Pacific Coast Areas,"1701 EAST E STREET, CASPER, WY, 82601",44.933143,7.540121,1701 EAST E STREET,82601,"(42.8566883, -106.30309305)"
830186435,UNITED WAY OF LARAMIE COUNTY,,1007 E LINCOLNWAY,CHEYENNE,WY,82001-4843,0,3,3,1000,195911,1,15,600000000,1,1,201612.0,6,6,1,0,12,1675465.0,1376641.0,1376641.0,,,Gulf Coast and Pacific Coast Areas,"1007 E LINCOLNWAY, CHEYENNE, WY, 82001",41.1334914,-104.8133023,1007 E LINCOLNWAY,82001,"(41.1334914, -104.8133023)"
830186732,UNITED WAY OF ALBANY COUNTY INC,,710 E GARFIELD ST STE 240,LARAMIE,WY,82070-3986,0,3,3,1000,197305,1,15,600000000,1,1,201706.0,5,4,1,0,6,783775.0,487920.0,487920.0,,,Gulf Coast and Pacific Coast Areas,"710 E GARFIELD ST, LARAMIE, WY, 82070",44.933143,7.540121,710 E GARFIELD ST,82070,"(41.309515, -105.5876283)"
830233314,UNITED WAY OF SOUTHWEST WYOMING,,510 S MAIN ST,ROCK SPRINGS,WY,82901-6350,0,3,3,1000,197708,1,15,600000000,1,1,201706.0,6,6,1,0,6,2747805.0,1404749.0,1396742.0,T70,,Gulf Coast and Pacific Coast Areas,"510 S MAIN ST, ROCK SPRINGS, WY, 82901",41.5862341,-109.2208497,510 S MAIN ST,82901,"(41.5862341, -109.2208497)"
840404235,MILE HIGH UNITED WAY INC,,711 PARK AVENUE WEST,DENVER,CO,80205-2891,0,3,3,1000,195912,1,15,600927000,1,1,201706.0,8,8,1,0,6,43362207.0,30440229.0,30140155.0,T700,,Gulf Coast and Pacific Coast Areas,"711 PARK AVENUE WEST, DENVER, CO, 80205",39.7523046,-104.9839991,711 PARK AVENUE WEST,80205,"(39.7523046, -104.9839991)"
840404917,UNITED WAY OF PUEBLO COUNTY COLORADO INC,,2631 E 4TH ST,PUEBLO,CO,81001-4200,0,3,3,1000,197102,1,15,927000000,1,1,201706.0,6,6,1,0,6,2292499.0,1369297.0,1369297.0,T70Z,,Gulf Coast and Pacific Coast Areas,"2631 E 4TH ST, PUEBLO, CO, 81001",38.2713398,-104.5826547,2631 E 4TH ST,81001,"(38.2713398, -104.5826547)"
840503686,UNITED WAY OF MESA COUNTY INC,,422 WHITE AVE STE 337,GRAND JCT,CO,81501-2555,0,3,3,1000,197909,1,15,0,5,1,201706.0,5,5,1,0,6,815806.0,783392.0,750738.0,T70Z,,Gulf Coast and Pacific Coast Areas,"422 WHITE AVE, GRAND JCT, CO, 81501",44.933143,7.540121,422 WHITE AVE,81501,
840511799,PIKES PEAK UNITED WAY,% AMY DINOFRIO,518 N NEVADA AVE,COLORADO SPGS,CO,80903-1106,0,3,3,1000,196112,1,15,600000000,1,1,201706.0,7,7,1,0,6,8012307.0,6582022.0,6477392.0,T70Z,,Gulf Coast and Pacific Coast Areas,"518 N NEVADA AVE, COLORADO SPGS, CO, 80903",44.933143,7.540121,518 N NEVADA AVE,80903,
841384550,INTERMOUNTAIN UNITED WAY FOUNDATION INC,% DAVID M SMITH,310 ELM ST,IDAHO FALLS,ID,83402-4025,0,3,3,1000,199707,1,15,994600602,1,1,201712.0,0,0,2,0,12,0.0,0.0,0.0,T70,,Gulf Coast and Pacific Coast Areas,"310 ELM ST, IDAHO FALLS, ID, 83402",43.4889291,-112.0350985,310 ELM ST,83402,"(43.4889291, -112.0350985)"
846011918,UNITED WAY OF WELD COUNTY INC,,814 9TH ST,GREELEY,CO,80631-1104,0,3,3,1000,197005,1,15,600927000,1,1,201706.0,6,6,1,0,6,3678151.0,4313344.0,4313344.0,T70Z,,Gulf Coast and Pacific Coast Areas,"814 9TH ST, GREELEY, CO, 80631",40.4239817,-104.7014911,814 9TH ST,80631,"(40.4239817, -104.7014911)"
846031503,UNITED WAY OF LARIMER COUNTY INC,,424 PINE ST STE 102,FORT COLLINS,CO,80524-2421,0,3,3,1000,196906,1,15,600602561,1,1,201706.0,7,7,1,0,6,5163603.0,6153957.0,5954300.0,T70,,Gulf Coast and Pacific Coast Areas,"424 PINE ST, FORT COLLINS, CO, 80524",40.5891226,-105.0767091,424 PINE ST,80524,"(40.5891226, -105.0767091)"
846042598,FOOTHILLS UNITED WAY INC,,1285 CIMARRON DR STE 101,LAFAYETTE,CO,80026-1355,0,3,3,1000,196507,1,15,602160399,1,1,201706.0,6,6,1,0,6,2020111.0,2102988.0,2102988.0,,,Gulf Coast and Pacific Coast Areas,"1285 CIMARRON DR, LAFAYETTE, CO, 80026",44.933143,7.540121,1285 CIMARRON DR,80026,
850163601,UNITED WAY OF SANTA FE COUNTY INC,,440 CERRILLOS RD STE A,SANTA FE,NM,87501-2644,0,3,3,1000,197108,1,15,602000000,1,1,201706.0,7,6,1,0,6,6020933.0,4640997.0,4238102.0,T70Z,,Gulf Coast and Pacific Coast Areas,"440 CERRILLOS RD, SANTA FE, NM, 87501",35.636358,-106.0188426,440 CERRILLOS RD,87501,"(35.636358, -106.0188426)"
850277138,UNITED WAY OF CENTRAL NEW MEXICO,,2340 ALAMO AVE SE 2ND FLOOR,ALBUQUERQUE,NM,87106-3820,0,3,3,1000,198003,1,15,600602000,1,1,201706.0,8,8,1,0,6,14128678.0,22064847.0,22064847.0,T70Z,,Gulf Coast and Pacific Coast Areas,"2340 ALAMO AVE SE, ALBUQUERQUE, NM, 87106",44.933143,7.540121,2340 ALAMO AVE SE,87106,"(35.055771, -106.648869)"
860098932,UNITED WAY OF TUCSON AND SOUTHERN ARIZONA INC,,330 N COMMERCE PARK LOOP,TUCSON,AZ,85745-2789,0,3,3,1000,195804,1,15,927000000,1,1,201706.0,8,8,1,0,6,12325344.0,14357370.0,13271015.0,T70,,Gulf Coast and Pacific Coast Areas,"330 N COMMERCE PARK LOOP, TUCSON, AZ, 85745",32.224714,-110.9848723,330 N COMMERCE PARK LOOP,85745,"(32.224714, -110.9848723)"
860104419,VALLEY OF THE SUN UNITED WAY,% TANYA M MUNIZ,3200 E CAMELBACK RD STE 375,PHOENIX,AZ,85018-2328,0,3,3,1000,195403,1,15,927000000,1,1,201706.0,9,9,1,0,6,76252617.0,104994053.0,95725697.0,T700,,Gulf Coast and Pacific Coast Areas,"3200 E CAMELBACK RD, PHOENIX, AZ, 85018",33.5107431,-112.012089159073,3200 E CAMELBACK RD,85018,"(33.5107431, -112.012089159073)"
860198599,MESA UNITED WAY INC,,137 E UNIVERSITY DR,MESA,AZ,85201-5929,6054,3,6,1000,201408,1,15,927602000,1,1,201706.0,6,6,1,0,6,4947065.0,4607539.0,3907857.0,T70,,Gulf Coast and Pacific Coast Areas,"137 E UNIVERSITY DR, MESA, AZ, 85201",33.4223591,-111.8141721,137 E UNIVERSITY DR,85201,"(33.4223591, -111.8141721)"
860211326,UNITED WAY OF YUMA COUNTY INC,,180 W 1ST ST STE B,YUMA,AZ,85364-1442,0,3,3,1000,197704,1,15,408429602,1,1,201706.0,4,4,1,0,6,148004.0,351203.0,351203.0,T70Z,,Gulf Coast and Pacific Coast Areas,"180 W 1ST ST, YUMA, AZ, 85364",32.7252091,-114.6208687,180 W 1ST ST,85364,"(32.7252091, -114.6208687)"
860984771,UNITED WAY CAPITAL CORPORATION,% UNITED WAY OF TUCSON & SOUTHERN A,330 N COMMERCE PARK LOOP STE 200,TUCSON,AZ,85745-2792,0,3,3,1000,200103,1,17,0,1,1,201706.0,6,5,1,0,6,4448585.0,887027.0,887027.0,L80,,Gulf Coast and Pacific Coast Areas,"330 N COMMERCE PARK LOOP, TUCSON, AZ, 85745",32.224714,-110.9848723,330 N COMMERCE PARK LOOP,85745,"(32.224714, -110.9848723)"
870224251,UNITED WAY OF NORTHERN UTAH,,2955 HARRISON BLVD STE 201,OGDEN,UT,84403-0984,0,3,3,1000,197206,1,15,600000000,1,1,201612.0,7,6,1,0,12,7324997.0,2541820.0,2541820.0,T70Z,,Gulf Coast and Pacific Coast Areas,"2955 HARRISON BLVD, OGDEN, UT, 84403",41.2369968,-111.9461114,2955 HARRISON BLVD,84403,"(41.2369968, -111.9461114)"
870227091,UNITED WAY OF SALT LAKE,,257 E 200 S STE 300,SALT LAKE CTY,UT,84111-2078,0,3,3,1200,194208,1,15,600030902,1,1,201706.0,8,8,1,0,6,26997168.0,13874318.0,13166662.0,T70,,Gulf Coast and Pacific Coast Areas,"257 E 200 S, SALT LAKE CTY, UT, 84111",40.76549535,-111.883700074293,257 E 200 S,84111,"(40.76549535, -111.883700074293)"
870332098,UNITED WAY COMMUNITY SERVICES INC,,148 N 100 W,PROVO,UT,84601-2802,0,3,3,1000,197711,1,15,602000000,1,1,201706.0,5,6,1,0,6,617497.0,2051917.0,2051917.0,,,Gulf Coast and Pacific Coast Areas,"148 N 100 W, PROVO, UT, 84601",40.241681,-111.6604531,148 N 100 W,84601,"(40.241681, -111.6604531)"
870374334,UNITED WAY OF EASTERN UTAH,,67 E MAIN ST,PRICE,UT,84501-3031,0,3,3,1000,198112,1,15,600000000,1,1,201706.0,3,4,1,0,6,88335.0,119580.0,117257.0,P20,,Gulf Coast and Pacific Coast Areas,"67 E MAIN ST, PRICE, UT, 84501",39.594865,-110.7906843,67 E MAIN ST,84501,"(39.594865, -110.7906843)"
870384628,MILFORD AREA UNITED WAY,% MAKAYLA BEALER TREASURER,806 W 900 S,MILFORD,UT,84751-0000,0,3,3,1000,198211,1,15,600000000,1,1,201803.0,0,0,2,0,3,0.0,0.0,0.0,,,Gulf Coast and Pacific Coast Areas,"806 W 900 S, MILFORD, UT, 84751",44.933143,7.540121,806 W 900 S,84751,
870490766,UNITED WAY OF IRON COUNTY INC,,148 N 100 W,PROVO,UT,84601-2802,0,3,3,1000,199207,1,15,927602000,1,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,T70J,,Gulf Coast and Pacific Coast Areas,"148 N 100 W, PROVO, UT, 84601",40.241681,-111.6604531,148 N 100 W,84601,"(40.241681, -111.6604531)"
880059327,UNITED WAY OF NORTHERN NEVADA AND THE SIERRA,% NA,639 ISBELL RD STE 460,RENO,NV,89509-4979,0,3,3,1000,196307,1,15,600927000,1,1,201706.0,6,6,1,0,6,1005031.0,1399130.0,1399130.0,T70Z,,Gulf Coast and Pacific Coast Areas,"639 ISBELL RD, RENO, NV, 89509",39.492834,-119.799465,639 ISBELL RD,89509,"(39.492834, -119.799465)"
880071328,UNITED WAY OF SOUTHERN NEVADA INC,,5830 W FLAMINGO RD,LAS VEGAS,NV,89103-2301,0,3,3,1000,196511,1,15,602927600,1,1,201706.0,7,8,1,0,6,9445314.0,10937457.0,10937447.0,T70Z,,Gulf Coast and Pacific Coast Areas,"5830 W FLAMINGO RD, LAS VEGAS, NV, 89103",44.933143,7.540121,5830 W FLAMINGO RD,89103,
910565555,UNITED WAY OF KING COUNTY,,720 2ND AVE,SEATTLE,WA,98104-1702,0,3,3,1000,195305,1,15,600927602,1,1,201706.0,9,9,1,0,6,54978105.0,68592908.0,61281628.0,T700,,Gulf Coast and Pacific Coast Areas,"720 2ND AVE, SEATTLE, WA, 98104",47.6035653,-122.3333703,720 2ND AVE,98104,"(47.6035653, -122.3333703)"
910570788,UNITED WAY OF WHATCOM COUNTY,,1500 CORNWALL AVE STE 203,BELLINGHAM,WA,98225-4579,0,3,3,1000,195307,1,15,600000000,1,1,201706.0,6,6,1,0,6,3132435.0,1795816.0,1778623.0,T70Z,,Gulf Coast and Pacific Coast Areas,"1500 CORNWALL AVE, BELLINGHAM, WA, 98225",48.768732,-122.478894,1500 CORNWALL AVE,98225,"(48.768732, -122.478894)"
910606058,UNITED WAY OF SPOKANE COUNTY,,920 N WASHINGTON ST STE 100,SPOKANE,WA,99201-2229,0,3,3,1000,195309,1,15,600000000,1,1,201706.0,6,6,1,0,6,3290829.0,4957191.0,4916933.0,T70Z,,Gulf Coast and Pacific Coast Areas,"920 N WASHINGTON ST, SPOKANE, WA, 99201",47.6604094,-117.4180248,920 N WASHINGTON ST,99201,"(47.6604094, -117.4180248)"
910606507,UNITED WAY OF SNOHOMISH COUNTY,,3120 MCDOUGALL AVE STE 200,EVERETT,WA,98201-4433,0,3,3,1000,195402,1,15,600000000,1,1,201706.0,8,7,1,0,6,10435792.0,6804527.0,5737466.0,T70Z,,Gulf Coast and Pacific Coast Areas,"3120 MCDOUGALL AVE, EVERETT, WA, 98201",47.9963309,-122.1997046,3120 MCDOUGALL AVE,98201,"(47.9963309, -122.1997046)"
910609306,UNITED WAY OF COWLITZ COUNTY,% UNITED WAY OF COWLITZ CNTY,1338 COMMERCE AVE STE 206,LONGVIEW,WA,98632-3726,0,3,3,1000,195907,1,15,600927000,1,1,201703.0,5,4,1,0,3,723616.0,495397.0,487484.0,,,Gulf Coast and Pacific Coast Areas,"1338 COMMERCE AVE, LONGVIEW, WA, 98632",46.1329224,-122.9360357,1338 COMMERCE AVE,98632,"(46.1329224, -122.9360357)"
